book-of-poetry/odes-of-zhou-and-the-south/zhs	Ru Fen	2	遵彼汝坟、	zūn bǐ rǔ fén
book-of-poetry/odes-of-zhou-and-the-south/zhs	Ru Fen	2	伐其条肄。	fá qí tiáo yì
book-of-poetry/odes-of-zhou-and-the-south/zhs	Ru Fen	2	既见君子、	jì jiàn jūn zǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Ru Fen	2	不我遐弃。	bù wǒ xiá qì
book-of-poetry/odes-of-zhou-and-the-south/zhs	Ru Fen	3	鲂鱼赬尾、	fáng yú chēng wěi
book-of-poetry/odes-of-zhou-and-the-south/zhs	Ru Fen	3	王室如毁。	wáng shì rú huǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Ru Fen	3	虽则如毁、	suī zé rú huǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Ru Fen	3	父母孔迩。	fù mǔ kǒng ěr
book-of-poetry/odes-of-zhou-and-the-south/zhs	Lin Zhi Zhi	1	麟之趾、	lín zhī zhǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Lin Zhi Zhi	1	振振公子。	zhèn zhèn gōng zǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Lin Zhi Zhi	1	于嗟麟兮。	yú jiē lín xī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Lin Zhi Zhi	2	麟之定、	lín zhī dìng
book-of-poetry/odes-of-zhou-and-the-south/zhs	Lin Zhi Zhi	2	振振公姓。	zhèn zhèn gōng xìng
book-of-poetry/odes-of-zhou-and-the-south/zhs	Lin Zhi Zhi	2	于嗟麟兮。	yú jiē lín xī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Lin Zhi Zhi	3	麟之角、	lín zhī jiǎo
book-of-poetry/odes-of-zhou-and-the-south/zhs	Lin Zhi Zhi	3	振振公族。	zhèn zhèn gōng zú
book-of-poetry/odes-of-zhou-and-the-south/zhs	Lin Zhi Zhi	3	于嗟麟兮。	yú jiē lín xī
book-of-poetry/odes-of-shao-and-the-south/zhs	Que Chao	1	维鹊有巢、	wéi què yǒu cháo
book-of-poetry/odes-of-shao-and-the-south/zhs	Que Chao	1	维鸠居之。	wéi jiū jū zhī
book-of-poetry/odes-of-shao-and-the-south/zhs	Que Chao	1	之子于归、	zhī zǐ yú guī
book-of-poetry/odes-of-shao-and-the-south/zhs	Que Chao	1	百两御之。	bǎi liǎng yù zhī
book-of-poetry/odes-of-shao-and-the-south/zhs	Que Chao	2	维鹊有巢、	wéi què yǒu cháo
book-of-poetry/odes-of-shao-and-the-south/zhs	Que Chao	2	维鸠方之。	wéi jiū fāng zhī
book-of-poetry/odes-of-shao-and-the-south/zhs	Que Chao	2	之子于归、	zhī zǐ yú guī
book-of-poetry/odes-of-shao-and-the-south/zhs	Que Chao	2	百两将之。	bǎi liǎng jiāng zhī
book-of-poetry/odes-of-shao-and-the-south/zhs	Que Chao	3	维鹊有巢、	wéi què yǒu cháo
book-of-poetry/odes-of-shao-and-the-south/zhs	Que Chao	3	维鸠盈之。	wéi jiū yíng zhī
book-of-poetry/odes-of-shao-and-the-south/zhs	Que Chao	3	之子于归、	zhī zǐ yú guī
book-of-poetry/odes-of-shao-and-the-south/zhs	Que Chao	3	百两成之。	bǎi liǎng chéng zhī
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Fan	1	于以采蘩、	yú yǐ cǎi fán
